rebalance_date,symbol,cap_bucket,sector,reason
2022-06-01,FACT,mid,Chemicals,ranked
2022-06-01,FAIRCHEMOR,small,Chemicals,ranked
2022-06-01,FCL,small,Chemicals,ranked
2022-06-01,FCSSOFT,small,Information Technology,ranked
2022-06-01,FDC,small,Healthcare,ranked
2022-06-01,FIBERWEB,small,Textiles,no_shares
2022-06-01,FIEMIND,small,Automobile and Auto Components,ranked
2022-06-01,FILATEX,small,Textiles,ranked
2022-06-01,FINCABLES,small,Capital Goods,ranked
2022-06-01,FINEORG,small,Chemicals,ranked
2022-06-01,FINPIPE,small,Capital Goods,ranked
2022-06-01,FLEXITUFF,small,Textiles,ranked
2022-06-01,FLFL,small,Consumer Services,ranked
2022-06-01,FLUOROCHEM,mid,Chemicals,ranked
2022-06-01,FMGOETZE,small,Automobile and Auto Components,ranked
2022-06-01,FMNL,small,Services,ranked
2022-06-01,FOCUS,small,Consumer Durables,ranked
2022-06-01,FOODSIN,small,Fast Moving Consumer Goods,no_shares
2022-06-01,FORTIS,mid,Healthcare,ranked
2022-06-01,FSL,small,Services,ranked
2022-06-01,GAEL,small,Fast Moving Consumer Goods,ranked
2022-06-01,GAIL,large,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,GALAXYSURF,small,Chemicals,ranked
2022-06-01,GALLANTT,small,Capital Goods,ranked
2022-06-01,GANDHITUBE,small,Capital Goods,ranked
2022-06-01,GANECOS,small,Textiles,ranked
2022-06-01,GANESHBE,small,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,GANESHHOU,small,Realty,no_shares
2022-06-01,GANGAFORGE,small,Capital Goods,ranked
2022-06-01,GANGESSECU,small,Fast Moving Consumer Goods,ranked
2022-06-01,GARFIBRES,small,Textiles,ranked
2022-06-01,GATEWAY,small,Services,ranked
2022-06-01,GAYAHWS,small,Services,ranked
2022-06-01,GAYAPROJ,small,Construction,ranked
2022-06-01,GEECEE,small,Realty,ranked
2022-06-01,GEEKAYWIRE,small,Capital Goods,ranked
2022-06-01,GENESYS,small,Information Technology,ranked
2022-06-01,GENUSPAPER,small,Forest Materials,ranked
2022-06-01,GESHIP,small,Services,ranked
2022-06-01,GFSTEELS,small,Capital Goods,ranked
2022-06-01,GHCL,small,Chemicals,ranked
2022-06-01,GILLANDERS,small,Fast Moving Consumer Goods,ranked
2022-06-01,GILLETTE,small,Fast Moving Consumer Goods,ranked
2022-06-01,GINNIFILA,small,Textiles,ranked
2022-06-01,GLAND,small,Healthcare,ranked
2022-06-01,GLAXO,mid,Healthcare,ranked
2022-06-01,GLENMARK,mid,Healthcare,ranked
2022-06-01,GLOBAL,small,Consumer Services,ranked
2022-06-01,GLOBALVECT,small,Services,ranked
2022-06-01,GLOBUSSPR,small,Fast Moving Consumer Goods,ranked
2022-06-01,GMBREW,small,Fast Moving Consumer Goods,ranked
2022-06-01,GMDCLTD,small,Metals & Mining,ranked
2022-06-01,GMMPFAUDLR,small,Capital Goods,ranked
2022-06-01,GMRAIRPORT,mid,Services,no_shares
2022-06-01,GNA,small,Automobile and Auto Components,ranked
2022-06-01,GNFC,small,Chemicals,ranked
2022-06-01,GOACARBON,small,Metals & Mining,ranked
2022-06-01,GOCLCORP,small,Chemicals,ranked
2022-06-01,GOCOLORS,small,Consumer Services,ranked
2022-06-01,GODFRYPHLP,mid,Fast Moving Consumer Goods,ranked
2022-06-01,GODREJAGRO,small,Fast Moving Consumer Goods,ranked
2022-06-01,GODREJCP,large,Fast Moving Consumer Goods,ranked
2022-06-01,GODREJIND,mid,Diversified,ranked
2022-06-01,GODREJPROP,mid,Realty,ranked
2022-06-01,GOKEX,small,Textiles,ranked
2022-06-01,GOKUL,small,Fast Moving Consumer Goods,ranked
2022-06-01,GOKULAGRO,small,Fast Moving Consumer Goods,ranked
2022-06-01,GOLDENTOBC,small,Realty,ranked
2022-06-01,GOLDIAM,small,Consumer Durables,ranked
2022-06-01,GOLDTECH,small,Information Technology,ranked
2022-06-01,GOODLUCK,small,Capital Goods,ranked
2022-06-01,GPPL,small,Services,ranked
2022-06-01,GPTINFRA,small,Construction,ranked
2022-06-01,GRANULES,small,Healthcare,ranked
2022-06-01,GRAPHITE,small,Capital Goods,ranked
2022-06-01,GRASIM,large,Construction Materials,ranked
2022-06-01,GRAVITA,small,Metals & Mining,ranked
2022-06-01,GREAVESCOT,small,Capital Goods,ranked
2022-06-01,GREENLAM,small,Consumer Durables,ranked
2022-06-01,GREENPANEL,small,Consumer Durables,ranked
2022-06-01,GREENPLY,small,Consumer Durables,ranked
2022-06-01,GRINDWELL,small,Capital Goods,ranked
2022-06-01,GRINFRA,small,Construction,ranked
2022-06-01,GROBTEA,small,Fast Moving Consumer Goods,ranked
2022-06-01,GRPLTD,small,Capital Goods,ranked
2022-06-01,GRSE,small,Capital Goods,ranked
2022-06-01,GRWRHITECH,small,Capital Goods,ranked
2022-06-01,GSFC,small,Chemicals,ranked
2022-06-01,GSS,small,Information Technology,ranked
2022-06-01,GTECJAINX,small,Consumer Services,no_shares
2022-06-01,GTL,small,Telecommunication,ranked
2022-06-01,GTLINFRA,small,Telecommunication,ranked
2022-06-01,GTPL,small,"Media, Entertainment & Publication",ranked
2022-06-01,GUJALKALI,small,Chemicals,ranked
2022-06-01,GUJAPOLLO,small,Capital Goods,ranked
2022-06-01,GUJENERGY,small,"Oil, Gas & Consumable Fuels",no_fetch
2022-06-01,GUJRAFFIA,small,Capital Goods,no_fetch
2022-06-01,GULFOILLUB,small,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,GULFPETRO,small,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,GULPOLY,small,Fast Moving Consumer Goods,ranked
2022-06-01,GVT&D,mid,Capital Goods,no_shares
2022-06-01,HAL,large,Capital Goods,ranked
2022-06-01,HALEOSLABS,small,Healthcare,no_fetch
2022-06-01,HAPPSTMNDS,small,Information Technology,ranked
2022-06-01,HARRMALAYA,small,Capital Goods,ranked
2022-06-01,HATHWAY,small,"Media, Entertainment & Publication",ranked
2022-06-01,HAVELLS,mid,Consumer Durables,ranked
2022-06-01,HAVISHA,small,Consumer Services,ranked
2022-06-01,HBLENGINE,small,Capital Goods,no_shares
2022-06-01,HCC,small,Construction,ranked
2022-06-01,HCG,small,Healthcare,ranked
2022-06-01,HCL-INSYS,small,Information Technology,ranked
2022-06-01,HCLTECH,large,Information Technology,ranked
2022-06-01,HDIL,small,Realty,ranked
2022-06-01,HEADSUP,small,Textiles,no_shares
2022-06-01,HEALTHX,small,Healthcare,no_fetch
2022-06-01,HECPROJECT,small,Construction,ranked
2022-06-01,HEG,small,Capital Goods,ranked
2022-06-01,HEIDELBERG,small,Construction Materials,ranked
2022-06-01,HEMIPROP,small,Services,ranked
2022-06-01,HERITGFOOD,small,Fast Moving Consumer Goods,ranked
2022-06-01,HEROMOTOCO,large,Automobile and Auto Components,ranked
2022-06-01,HESTERBIO,small,Healthcare,ranked
2022-06-01,HFCL,small,Telecommunication,ranked
2022-06-01,HGINFRA,small,Construction,ranked
2022-06-01,HGM,small,Information Technology,no_shares
2022-06-01,HGS,small,Services,ranked
2022-06-01,HIKAL,small,Healthcare,ranked
2022-06-01,HILTON,small,Capital Goods,ranked
2022-06-01,HIMATSEIDE,small,Textiles,ranked
2022-06-01,HINDALCO,large,Metals & Mining,ranked
2022-06-01,HINDCOMPOS,small,Automobile and Auto Components,ranked
2022-06-01,HINDCON,small,Chemicals,ranked
2022-06-01,HINDCOPPER,small,Metals & Mining,ranked
2022-06-01,HINDOILEXP,small,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,HINDPETRO,mid,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,HINDUNILVR,large,Fast Moving Consumer Goods,ranked
2022-06-01,HINDWAREAP,small,Consumer Durables,no_shares
2022-06-01,HINDZINC,large,Metals & Mining,ranked
2022-06-01,HISARMETAL,small,Capital Goods,ranked
2022-06-01,HITECH,small,Capital Goods,ranked
2022-06-01,HITECHCORP,small,Capital Goods,ranked
2022-06-01,HITECHGEAR,small,Automobile and Auto Components,ranked
2022-06-01,HLVLTD,small,Consumer Services,ranked
2022-06-01,HMT,small,Capital Goods,ranked
2022-06-01,HMVL,small,"Media, Entertainment & Publication",ranked
2022-06-01,HONAUT,small,Capital Goods,ranked
2022-06-01,HSCL,small,Chemicals,ranked
2022-06-01,HTMEDIA,small,"Media, Entertainment & Publication",ranked
2022-06-01,HUBTOWN,small,Realty,ranked
2022-06-01,HUHTAMAKI,small,Capital Goods,ranked
2022-06-01,IBULLSLTD,small,Services,no_shares
2022-06-01,ICDSLTD,small,Services,ranked
2022-06-01,ICEMAKE,small,Capital Goods,ranked
2022-06-01,ICIL,small,Textiles,ranked
2022-06-01,IDEA,mid,Telecommunication,ranked
2022-06-01,IFBAGRO,small,Fast Moving Consumer Goods,ranked
2022-06-01,IFBIND,small,Consumer Durables,ranked
2022-06-01,IFGLEXPOR,small,Capital Goods,ranked
2022-06-01,IGARASHI,small,Automobile and Auto Components,ranked
2022-06-01,IGPL,small,Chemicals,ranked
2022-06-01,IL&FSENGG,small,Construction,ranked
2022-06-01,IMAGICAA,small,Consumer Services,ranked
2022-06-01,IMFA,small,Metals & Mining,ranked
2022-06-01,IMPAL,small,Automobile and Auto Components,ranked
2022-06-01,IMPEXFERRO,small,Metals & Mining,ranked
2022-06-01,INCREDIBLE,small,Capital Goods,ranked
2022-06-01,INDHOTEL,large,Consumer Services,ranked
2022-06-01,INDIACEM,small,Construction Materials,ranked
2022-06-01,INDIAGLYCO,small,Fast Moving Consumer Goods,ranked
2022-06-01,INDIAMART,small,Consumer Services,ranked
2022-06-01,INDIANCARD,small,Textiles,ranked
2022-06-01,INDIANHUME,small,Construction,ranked
2022-06-01,INDIGO,large,Services,ranked
2022-06-01,INDOBORAX,small,Chemicals,ranked
2022-06-01,INDOCO,small,Healthcare,ranked
2022-06-01,INDORAMA,small,Textiles,ranked
2022-06-01,INDOTECH,small,Capital Goods,ranked
2022-06-01,INDRAMEDCO,small,Healthcare,ranked
2022-06-01,INDSWFTLAB,small,Healthcare,ranked
2022-06-01,INDTERRAIN,small,Textiles,ranked
2022-06-01,INDUSTOWER,mid,Telecommunication,ranked
2022-06-01,INFOBEAN,small,Information Technology,ranked
2022-06-01,INFOMEDIA,small,"Media, Entertainment & Publication",ranked
2022-06-01,INFY,large,Information Technology,ranked
2022-06-01,INGERRAND,small,Capital Goods,ranked
2022-06-01,INOXWIND,small,Capital Goods,ranked
2022-06-01,INSECTICID,small,Chemicals,ranked
2022-06-01,INSPIRISYS,small,Information Technology,ranked
2022-06-01,INTELLECT,small,Information Technology,ranked
2022-06-01,INTENTECH,small,Information Technology,ranked
2022-06-01,INTLCONV,small,Capital Goods,no_shares
2022-06-01,IOC,large,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,IOLCP,small,Healthcare,ranked
2022-06-01,IPCALAB,mid,Healthcare,ranked
2022-06-01,IPL,small,Chemicals,ranked
2022-06-01,IRB,small,Construction,ranked
2022-06-01,IRCON,small,Construction,ranked
2022-06-01,IRIS,small,Information Technology,ranked
2022-06-01,IRISDOREME,small,Textiles,ranked
2022-06-01,ISFT,small,Consumer Services,ranked
2022-06-01,ISGEC,small,Construction,ranked
2022-06-01,ITC,large,Fast Moving Consumer Goods,ranked
2022-06-01,ITDC,small,Consumer Services,ranked
2022-06-01,ITI,small,Telecommunication,ranked
2022-06-01,IVP,small,Chemicals,ranked
2022-06-01,IZMO,small,Information Technology,ranked
2022-06-01,JAGRAN,small,"Media, Entertainment & Publication",ranked
2022-06-01,JAGSNPHARM,small,Healthcare,ranked
2022-06-01,JAIBALAJI,small,Metals & Mining,ranked
2022-06-01,JAICORPLTD,small,Capital Goods,ranked
2022-06-01,JAIPURKURT,small,Textiles,no_shares
2022-06-01,JAMNAAUTO,small,Automobile and Auto Components,ranked
2022-06-01,JASH,small,Capital Goods,ranked
2022-06-01,JAYAGROGN,small,Chemicals,ranked
2022-06-01,JAYBARMARU,small,Automobile and Auto Components,ranked
2022-06-01,JAYNECOIND,small,Capital Goods,ranked
2022-06-01,JAYSREETEA,small,Fast Moving Consumer Goods,ranked
2022-06-01,JBMA,small,Automobile and Auto Components,ranked
2022-06-01,JETFREIGHT,small,Services,ranked
2022-06-01,JHS,small,Fast Moving Consumer Goods,ranked
2022-06-01,JINDALPOLY,small,Capital Goods,ranked
2022-06-01,JINDALSAW,small,Capital Goods,ranked
2022-06-01,JINDALSTEL,mid,Metals & Mining,ranked
2022-06-01,JINDRILL,small,"Oil, Gas & Consumable Fuels",ranked
2022-06-01,JINDWORLD,small,Textiles,ranked
2022-06-01,JISLJALEQS,small,Capital Goods,ranked
2022-06-01,JKCEMENT,mid,Construction Materials,ranked
2022-06-01,JKIL,small,Construction,ranked
2022-06-01,JKLAKSHMI,small,Construction Materials,ranked
2022-06-01,JKPAPER,small,Forest Materials,ranked
2022-06-01,JKTYRE,small,Automobile and Auto Components,ranked
2022-06-01,JMA,small,Automobile and Auto Components,no_shares
2022-06-01,JOCIL,small,Chemicals,ranked
2022-06-01,JSL,mid,Metals & Mining,ranked
2022-06-01,JSWDULUX,small,Consumer Durables,no_fetch
2022-06-01,JSWSTEEL,large,Metals & Mining,ranked
2022-06-01,JTEKTINDIA,small,Automobile and Auto Components,ranked
2022-06-01,JUBLFOOD,mid,Consumer Services,ranked
2022-06-01,JUBLINGREA,small,Chemicals,ranked
2022-06-01,JUBLPHARMA,small,Healthcare,ranked
2022-06-01,JUSTDIAL,small,Consumer Services,ranked
2022-06-01,JWL,small,Capital Goods,no_shares
2022-06-01,JYOTHYLAB,small,Fast Moving Consumer Goods,ranked
2022-06-01,JYOTISTRUC,small,Capital Goods,ranked
2022-06-01,KABRAEXTRU,small,Capital Goods,ranked
2022-06-01,KAJARIACER,small,Consumer Durables,ranked
2022-06-01,KAKATCEM,small,Construction Materials,ranked
2022-06-01,KALYANI,small,Capital Goods,no_fetch
2022-06-01,KALYANIFRG,small,Capital Goods,ranked
2022-06-01,KALYANKJIL,mid,Consumer Durables,ranked
2022-06-01,KAMATHOTEL,small,Consumer Services,ranked
2022-06-01,KAMDHENU,small,Capital Goods,ranked
2022-06-01,KANANIIND,small,Consumer Durables,ranked
2022-06-01,KANORICHEM,small,Capital Goods,ranked
2022-06-01,KANPRPLA,small,Capital Goods,ranked
2022-06-01,KANSAINER,small,Consumer Durables,ranked
2022-06-01,KAUSHALYA,small,Consumer Services,ranked
2022-06-01,KAVDEFENCE,small,Capital Goods,no_shares
2022-06-01,KAYA,small,Consumer Services,ranked
2022-06-01,KCP,small,Construction Materials,ranked
2022-06-01,KCPSUGIND,small,Fast Moving Consumer Goods,ranked
2022-06-01,KDDL,small,Consumer Durables,ranked
2022-06-01,KEC,small,Construction,ranked
2022-06-01,KEEPLEARN,small,Consumer Services,ranked
2022-06-01,KEI,mid,Capital Goods,ranked
2022-06-01,KELLTONTEC,small,Information Technology,ranked
2022-06-01,KERNEX,small,Services,ranked
2022-06-01,KESORAMIND,small,Construction Materials,ranked
2022-06-01,KHADIM,small,Consumer Durables,ranked
2022-06-01,KHAICHEM,small,Chemicals,no_shares
2022-06-01,KILITCH,small,Healthcare,ranked
2022-06-01,KIMS,small,Healthcare,ranked
2022-06-01,KINGFA,small,Capital Goods,ranked
2022-06-01,KIOCL,small,Metals & Mining,ranked
2022-06-01,KIRIINDUS,small,Chemicals,ranked
2022-06-01,KIRLOSBROS,small,Capital Goods,ranked
2022-06-01,KIRLOSENG,small,Capital Goods,ranked
2022-06-01,KIRLOSIND,small,Capital Goods,ranked
2022-06-01,KITEX,small,Textiles,ranked
2022-06-01,KKCL,small,Textiles,ranked
2022-06-01,KMSUGAR,small,Fast Moving Consumer Goods,ranked
2022-06-01,KNRCON,small,Construction,ranked
2022-06-01,KOHINOOR,small,Fast Moving Consumer Goods,ranked
2022-06-01,KOKUYOCMLN,small,Fast Moving Consumer Goods,ranked
2022-06-01,KOLTEPATIL,small,Realty,ranked
2022-06-01,KOPRAN,small,Healthcare,ranked
2022-06-01,KOTARISUG,small,Fast Moving Consumer Goods,ranked
2022-06-01,KOTHARIPET,small,Chemicals,ranked
2022-06-01,KOTHARIPRO,small,Services,ranked
2022-06-01,KPIL,small,Construction,no_shares
2022-06-01,KPITTECH,small,Information Technology,ranked
2022-06-01,KPRMILL,mid,Textiles,ranked
2022-06-01,KRBL,small,Fast Moving Consumer Goods,ranked
2022-06-01,KREBSBIO,small,Healthcare,ranked
2022-06-01,KRIDHANINF,small,Construction,ranked
2022-06-01,KRITI,small,Capital Goods,ranked
2022-06-01,KRSNAA,small,Healthcare,ranked
2022-06-01,KSB,small,Capital Goods,ranked
2022-06-01,KSCL,small,Fast Moving Consumer Goods,ranked
2022-06-01,KSL,small,Capital Goods,ranked
2022-06-01,KUANTUM,small,Forest Materials,ranked
2022-06-01,LAGNAM,small,Textiles,ranked
2022-06-01,LAKPRE,small,Automobile and Auto Components,no_shares
2022-06-01,LALPATHLAB,small,Healthcare,ranked
2022-06-01,LAMBODHARA,small,Textiles,ranked
2022-06-01,LANDSMILL,small,Services,no_fetch
2022-06-01,LAOPALA,small,Consumer Durables,ranked
2022-06-01,LASA,small,Healthcare,ranked
2022-06-01,LATENTVIEW,small,Information Technology,ranked
2022-06-01,LAURUSLABS,mid,Healthcare,ranked
2022-06-01,LAXMICOT,small,Textiles,ranked
2022-06-01,LCCINFOTEC,small,Consumer Services,ranked
2022-06-01,LEMONTREE,small,Consumer Services,ranked
2022-06-01,LGBBROSLTD,small,Automobile and Auto Components,ranked
2022-06-01,LIBAS,small,Textiles,ranked
2022-06-01,LIBERTSHOE,small,Consumer Durables,ranked
2022-06-01,LIKHITHA,small,Construction,ranked
2022-06-01,LINCOLN,small,Healthcare,ranked
2022-06-01,LINDEINDIA,mid,Chemicals,ranked
2022-06-01,LMW,small,Capital Goods,no_shares
2022-06-01,LODHA,large,Realty,ranked
2022-06-01,LOKESHMACH,small,Capital Goods,ranked
2022-06-01,LOTUSEYE,small,Healthcare,ranked
2022-06-01,LOVABLE,small,Textiles,ranked
2022-06-01,LPDC,small,Realty,ranked
2022-06-01,LT,large,Construction,ranked
2022-06-01,LTFOODS,small,Fast Moving Consumer Goods,no_shares
2022-06-01,LTM,large,Information Technology,no_shares
2022-06-01,LTTS,mid,Information Technology,ranked
2022-06-01,LUMAXIND,small,Automobile and Auto Components,ranked
2022-06-01,LUMAXTECH,small,Automobile and Auto Components,ranked
2022-06-01,LUPIN,mid,Healthcare,ranked
2022-06-01,LUXIND,small,Textiles,ranked
2022-06-01,LXCHEM,small,Chemicals,ranked
2022-06-01,LYKALABS,small,Healthcare,ranked
2022-06-01,M&M,large,Automobile and Auto Components,ranked
2022-06-01,MAANALU,small,Metals & Mining,ranked
2022-06-01,MADHAV,small,Consumer Durables,ranked
2022-06-01,MADHUCON,small,Construction,ranked
2022-06-01,MADRASFERT,small,Chemicals,ranked
2022-06-01,MAGADSUGAR,small,Fast Moving Consumer Goods,ranked
2022-06-01,MAHASTEEL,small,Capital Goods,ranked
2022-06-01,MAHEPC,small,Capital Goods,ranked
2022-06-01,MAHESHWARI,small,Diversified,ranked
2022-06-01,MAHLIFE,small,Realty,ranked
2022-06-01,MAHLOG,small,Services,ranked
2022-06-01,MAHSEAMLES,small,Capital Goods,ranked
2022-06-01,MAITHANALL,small,Metals & Mining,ranked
2022-06-01,MALLCOM,small,Capital Goods,ranked
2022-06-01,MALUPAPER,small,Forest Materials,ranked
2022-06-01,MANAKALUCO,small,Metals & Mining,ranked
2022-06-01,MANAKCOAT,small,Capital Goods,ranked
2022-06-01,MANAKSIA,small,Capital Goods,ranked
2022-06-01,MANAKSTEEL,small,Metals & Mining,ranked
2022-06-01,MANALIPETC,small,Chemicals,ranked
2022-06-01,MANGLMCEM,small,Construction Materials,ranked
2022-06-01,MANINDS,small,Capital Goods,ranked
2022-06-01,MANINFRA,small,Realty,ranked
2022-06-01,MANORG,small,Chemicals,ranked
2022-06-01,MANUGRAPH,small,Capital Goods,ranked
2022-06-01,MANYAVAR,small,Consumer Services,ranked
2022-06-01,MAPMYINDIA,small,Information Technology,no_shares
2022-06-01,MARALOVER,small,Textiles,ranked
2022-06-01,MARATHON,small,Realty,ranked
2022-06-01,MARICO,mid,Fast Moving Consumer Goods,ranked
2022-06-01,MARKSANS,small,Healthcare,ranked
2022-06-01,MARUTI,large,Automobile and Auto Components,ranked
2022-06-01,MASTEK,small,Information Technology,ranked
2022-06-01,MATRIMONY,small,Consumer Services,ranked
2022-06-01,MAWANASUG,small,Fast Moving Consumer Goods,ranked
2022-06-01,MAXHEALTH,large,Healthcare,ranked
2022-06-01,MAYURUNIQ,small,Consumer Durables,ranked
2022-06-01,MAZDA,small,Capital Goods,ranked
2022-06-01,MAZDOCK,large,Capital Goods,ranked
2022-06-01,MBLINFRA,small,Construction,ranked
2022-06-01,MCL,small,Capital Goods,ranked
2022-06-01,MCLEODRUSS,small,Fast Moving Consumer Goods,ranked
2022-06-01,MEDICAMEQ,small,Healthcare,ranked
2022-06-01,MEDPLUS,small,Consumer Services,ranked
2022-06-01,MEGASTAR,small,Fast Moving Consumer Goods,ranked
2022-06-01,MEP,small,Services,ranked
2022-06-01,METROBRAND,small,Consumer Durables,ranked
2022-06-01,METROPOLIS,small,Healthcare,ranked
2022-06-01,MGEL,small,Fast Moving Consumer Goods,ranked
2022-06-01,MHLXMIRU,small,Textiles,ranked
2022-06-01,MHRIL,small,Consumer Services,ranked
2022-06-01,MICEL,small,Capital Goods,ranked
2022-06-01,MIDHANI,small,Capital Goods,ranked
2022-06-01,MINDACORP,small,Automobile and Auto Components,ranked
2022-06-01,MINDTECK,small,Information Technology,ranked
2022-06-01,MIRZAINT,small,Consumer Durables,ranked
2022-06-01,MITCON,small,Services,ranked
2022-06-01,MMFL,small,Automobile and Auto Components,ranked
2022-06-01,MMP,small,Metals & Mining,ranked
2022-06-01,MMTC,small,Services,ranked
2022-06-01,MODIRUBBER,small,Automobile and Auto Components,ranked
2022-06-01,MODISONLTD,small,Capital Goods,no_shares
2022-06-01,MODTHREAD,small,Textiles,no_price
2022-06-01,MOHITIND,small,Textiles,ranked
2022-06-01,MOIL,small,Metals & Mining,ranked
2022-06-01,MOKSH,small,Consumer Durables,ranked
2022-06-01,MOL,small,Chemicals,ranked
2022-06-01,MOLDTECH,small,Construction,ranked
2022-06-01,MOLDTKPAC,small,Capital Goods,ranked
2022-06-01,MONTECARLO,small,Textiles,ranked
2022-06-01,MORARJEE,small,Textiles,ranked
2022-06-01,MOREPENLAB,small,Healthcare,ranked
2022-06-01,MOTHERSON,large,Automobile and Auto Components,no_shares
2022-06-01,MPHASIS,mid,Information Technology,ranked
2022-06-01,MPSLTD,small,"Media, Entertainment & Publication",ranked
2022-06-01,MRF,mid,Automobile and Auto Components,ranked
